TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionAmount_Binned,Target
-1.1119223584377067,1.1914448404170555,465.0386433433757,0.9773778920308483,1.4266360181996705,1.5033419023136247,-0.5415676043705148,0.0,0.0029179859764963093,1.8160872216600596,1
0.5469264129375498,1.1914448404170555,206.19095143591812,0.9773778920308483,1.3138893985824929,1.5033419023136247,0.3085015223045683,0.0,2.2165305377634645,0.9994858611825193,0
-0.5979838463617609,1.1914448404170555,304.79959597209245,2.5852023508842117,-1.4484027820383603,4.910128905593178,-0.895763073818466,0.0,-1.0185126379462432,2.6326885821376003,1
-0.3313496147401852,1.1914448404170555,428.06040164231035,2.5852023508842117,-1.0537896133782385,4.910128905593178,-1.3349654559339255,0.0,0.8878945145532687,2.6326885821376003,1
-0.7543640674158857,1.1914448404170555,366.4299988072014,0.9773778920308483,-1.504776091846949,4.910128905593178,0.7477039044200279,0.0,-1.1057264175404542,1.8160872216600596,1
-1.1440320640495818,0.7717223650385604,502.0168850444411,0.9773778920308483,-0.43368320548376105,1.5033419023136247,0.28016588474873216,0.0,2.103324404741595,1.8160872216600596,1
-0.391263302244226,0.7717223650385604,218.5170320029399,1.78129012145753,1.257516088773904,3.7745332378333263,2.433674338992276,0.0,-0.5899856953773225,2.6326885821376003,0
-0.689869822763218,0.7717223650385604,156.88662916783096,1.78129012145753,0.35554313183648273,2.638937570073476,-0.4707285104809245,0.0,1.0225744839339677,1.8160872216600596,0
2.5610890023318005,1.1914448404170555,341.7778376731578,0.9773778920308483,0.581036371070838,1.5033419023136247,0.010977327968289242,0.0,-1.0442336243431387,0.9994858611825193,1
-1.0950201025592734,0.7717223650385604,21.29974293059126,2.5852023508842117,0.4119164416450715,2.638937570073476,-0.8532596174847119,0.0,0.6396858437933794,1.8160872216600596,0
-0.30606493927976425,1.1914448404170555,292.47351540507066,2.5852023508842117,-1.3356561624211827,4.910128905593178,0.7618717231979458,0.0,-0.9144561819804609,2.6326885821376003,1
1.0887147124771477,0.7717223650385604,304.79959597209245,1.78129012145753,-1.166536232995416,4.910128905593178,-0.11653304103297321,0.0,-0.8911058170032453,0.9994858611825193,1
2.4044339478487577,1.1914448404170555,292.47351540507066,0.9773778920308483,-1.0537896133782385,4.910128905593178,0.053480784302043394,0.0,-1.2572797840886598,0.9994858611825193,1
-0.4115551704126434,1.1914448404170555,280.14743483804887,2.5852023508842117,-1.504776091846949,4.910128905593178,0.20932679085914196,0.0,-1.2290576128893587,2.6326885821376003,0
0.9555579161665616,1.1914448404170555,144.56054860080917,0.9773778920308483,-0.4900565152923499,2.638937570073476,0.13848769696955168,0.0,-0.4186404560477495,0.9994858611825193,0
1.3694112545450081,0.7717223650385604,45.951904064634846,1.78129012145753,-1.4484027820383603,4.910128905593178,0.5493544415291751,0.0,-1.0162316188480411,0.9994858611825193,0
1.0814316266108308,1.1914448404170555,119.90838746676559,2.5852023508842117,-0.32093658586658336,2.638937570073476,1.626108668650947,0.0,0.002344531119035969,0.9994858611825193,0
-1.090897601125509,0.7717223650385604,21.29974293059126,1.78129012145753,0.8065296103051934,3.7745332378333263,-0.18737213492256347,0.0,0.7289937576438522,1.8160872216600596,0
-0.8490441836780052,0.7717223650385604,119.90838746676559,2.5852023508842117,-1.504776091846949,4.910128905593178,0.7052004480862737,0.0,0.3757609258462159,1.8160872216600596,0
-0.9047437586053092,1.1914448404170555,267.8213542710271,1.78129012145753,1.4830093280082595,3.7745332378333263,-1.1507838118209908,0.0,0.16642430220989185,1.8160872216600596,0
-0.7835880220241259,1.1914448404170555,255.49527370400529,1.78129012145753,-0.3773098956751722,1.5033419023136247,-0.37155377903549813,0.0,1.0356436225381433,1.8160872216600596,0
-0.509808121250692,1.1914448404170555,428.06040164231035,2.5852023508842117,-1.3356561624211827,4.910128905593178,-0.329050322701744,0.0,-0.8115031146020241,2.6326885821376003,1
-1.1421540356186448,0.7717223650385604,206.19095143591812,2.5852023508842117,1.1447694691567263,3.7745332378333263,2.2211570573235053,0.0,-0.37534205424316164,1.8160872216600596,0
-0.9917743444292215,1.1914448404170555,329.45175710613603,1.78129012145753,-0.43368320548376105,2.638937570073476,-0.343218141479662,0.0,-0.61807474312757,1.8160872216600596,1
-0.5926704000693538,1.1914448404170555,255.49527370400529,2.5852023508842117,-0.039070036823639194,1.5033419023136247,1.101899373867979,0.0,-0.8521825685531209,2.6326885821376003,0
-0.919172513623484,1.1914448404170555,156.88662916783096,1.78129012145753,-0.9974163035696495,4.910128905593178,2.3203317887689314,0.0,-0.9598000767810793,1.8160872216600596,0
-1.0467868357842314,0.7717223650385604,317.12567653911424,2.5852023508842117,0.8065296103051934,1.5033419023136247,-1.4058045498235159,0.0,0.8278379185659319,1.8160872216600596,1
-0.9056598700350345,1.1914448404170555,58.277984631656636,0.9773778920308483,-0.8846696839524718,1.5033419023136247,1.9519685005430623,0.0,1.2090753159249938,1.8160872216600596,0
2.844396461974378,1.1914448404170555,267.8213542710271,2.5852023508842117,-1.279282852612594,4.910128905593178,0.43601189130583073,0.0,-1.203695035778376,0.9994858611825193,0
-0.007229390903340895,0.7717223650385604,477.3647239103975,1.78129012145753,0.01730327298494964,1.5033419023136247,-0.9807699864859744,0.0,2.487119308362277,2.6326885821376003,1
-0.6049920987991604,1.1914448404170555,502.0168850444411,1.78129012145753,0.24279651221930498,2.638937570073476,-1.0516090803755644,0.0,0.1699648739414442,2.6326885821376003,1
-0.8185834786396359,1.1914448404170555,329.45175710613603,1.78129012145753,-1.0537896133782385,4.910128905593178,0.3651727974162405,0.0,-1.0752795487021665,1.8160872216600596,1
0.36090998713180855,1.1914448404170555,366.4299988072014,2.5852023508842117,0.581036371070838,3.7745332378333263,1.371087930648422,0.0,-1.0448710808587978,0.9994858611825193,1
0.3281131979476396,1.1914448404170555,452.71256277635393,0.9773778920308483,1.0320228495395487,3.7745332378333263,-0.0031904908096288074,0.0,-0.19895604431385883,0.9994858611825193,1
-1.0206318544655713,1.1914448404170555,391.082159941245,2.5852023508842117,-0.3773098956751722,1.5033419023136247,-1.4199723686014338,0.0,2.3331594794658,1.8160872216600596,1
-0.07062430184033816,0.7717223650385604,82.93014576570022,2.5852023508842117,0.6937829906880157,1.5033419023136247,-0.04569394714338296,0.0,2.1136440321095544,2.6326885821376003,0
-0.923065987199817,1.1914448404170555,514.3429656114629,0.9773778920308483,-1.4484027820383603,4.910128905593178,-0.0315261283654649,0.0,-1.2439418385200496,1.8160872216600596,1
0.21744693723681197,1.1914448404170555,280.14743483804887,1.78129012145753,-0.9974163035696495,4.910128905593178,-1.2216229057105812,0.0,-1.0834717609516007,2.6326885821376003,0
-0.42300656328421077,1.1914448404170555,58.277984631656636,1.78129012145753,-1.0537896133782385,4.910128905593178,-0.626574517038023,0.0,-0.9194585515852716,2.6326885821376003,0
1.1607210708535638,1.1914448404170555,366.4299988072014,2.5852023508842117,-1.4484027820383603,4.910128905593178,-0.2015399537004815,0.0,-1.1057212974077986,0.9994858611825193,1
1.6950888678123859,1.1914448404170555,144.56054860080917,2.5852023508842117,-1.0537896133782385,4.910128905593178,0.2659980659708141,0.0,-1.2378693611901563,0.9994858611825193,0
0.7718317689351338,0.7717223650385604,243.1691931369835,2.5852023508842117,1.3702627083910817,3.7745332378333263,0.02514514674620729,0.0,-0.3054855243524392,0.9994858611825193,0
-0.785145411454659,1.1914448404170555,526.6690461784847,1.78129012145753,1.257516088773904,1.5033419023136247,0.3651727974162405,0.0,2.5099115788799993,1.8160872216600596,1
-0.4000579719695897,1.1914448404170555,465.0386433433757,1.78129012145753,-0.9410429937610606,4.910128905593178,0.3226693410824863,0.0,-1.0706023075210052,2.6326885821376003,1
-0.6971987142010212,1.1914448404170555,378.7560793742232,0.9773778920308483,0.9756495397309599,3.7745332378333263,-0.4140572353692523,0.0,-0.15950030206752125,1.8160872216600596,1
0.2753451795954568,1.1914448404170555,304.79959597209245,1.78129012145753,-1.1101629231868273,4.910128905593178,-0.5132319668146786,0.0,-0.9668812202441841,0.9994858611825193,1
-0.8991554788839843,0.7717223650385604,119.90838746676559,1.78129012145753,0.6937829906880157,3.7745332378333263,-0.9524343489301382,0.0,-0.40087615579811703,1.8160872216600596,0
0.1636253907404451,0.7717223650385604,132.23446803378738,1.78129012145753,1.3138893985824929,3.7745332378333263,-0.8249239799288758,0.0,-0.11838819690700111,2.6326885821376003,0
0.594014540425435,1.1914448404170555,218.5170320029399,1.78129012145753,0.18642320241071617,2.638937570073476,-1.2924619996001714,0.0,0.13563182441733077,0.9994858611825193,0
-0.6631193690152366,1.1914448404170555,243.1691931369835,1.78129012145753,-1.2229095428040049,4.910128905593178,-0.9666021677080563,0.0,-1.0676787117744881,1.8160872216600596,0
0.4250835927840724,1.1914448404170555,255.49527370400529,2.5852023508842117,0.18642320241071617,2.638937570073476,1.5127661184276024,0.0,0.39701715656716974,0.9994858611825193,0
1.5782846605223981,0.7717223650385604,391.082159941245,1.78129012145753,0.637409680879427,2.638937570073476,-0.21570777247839956,0.0,0.8595366598385868,0.9994858611825193,1
